conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment,emotion
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,SM4FmQyorb9Z2rH2x,hello,2021-05-26T17:42:01.751Z,hello,1,5,1,"{'positive': 0.40823486, 'negative': 0.082703575, 'neutral': 0.5090615}",neutral
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,SM4FmQyorb9Z2rH2x,i am getting confused,2021-05-26T17:42:21.905Z,i am getting confused,4,21,1,"{'positive': 0.025240345, 'negative': 0.55121285, 'neutral': 0.4235468}",fear
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,ED5QnbQTZD5bMS65Q,nice,2021-05-26T17:43:10.450Z,nice\,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,LgGaLQGxriDzmitas,yeah,2021-05-26T17:43:20.480Z,yeah!,1,4,1,"{'positive': 0.36310765, 'negative': 0.102039315, 'neutral': 0.53485304}",neutral
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,SM4FmQyorb9Z2rH2x,good job guys,2021-05-26T17:43:34.321Z,good job guys,3,13,1,"{'positive': 0.9651805, 'negative': 0.008424012, 'neutral': 0.026395489}",neutral
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,LgGaLQGxriDzmitas,this is a bit confusing lol,2021-05-26T17:43:38.668Z,this is a bit confusing lol,6,27,1,"{'positive': 0.03247462, 'negative': 0.515034, 'neutral': 0.45249134}",disgust
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,SM4FmQyorb9Z2rH2x,bit lengthy too,2021-05-26T17:43:50.592Z,bit lengthy too,3,15,1,"{'positive': 0.03125267, 'negative': 0.49346372, 'neutral': 0.47528365}",neutral
eNciBHDvJPYjd5nAZ,2,High,High,Mixed,Mixed,Mixed,4,Hard [Corresponds to 'Super Hard' in PNAS],776.0,303.0,2.561056105610561,MpfB7RL3ezuRpbpSq,stay with it lol,2021-05-26T17:43:52.321Z,stay with it! lol!,4,16,1,"{'positive': 0.1779456, 'negative': 0.099907055, 'neutral': 0.72214735}",neutral
uYFp9oHAXzTboGFLX,3,High,High,Mixed,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],780.0,92.0,8.478260869565217,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
BKLTsNPmgRDgwcHae,3,High,Mixed,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],832.0,319.0,2.608150470219436,kDTu5fBfS2QPPHkvA,are we good,2021-05-27T17:22:12.222Z,are we good?,3,11,1,"{'positive': 0.18253495, 'negative': 0.06827164, 'neutral': 0.74919343}",neutral
BKLTsNPmgRDgwcHae,3,High,Mixed,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],832.0,319.0,2.608150470219436,HqNQShiY48CgaLawF,i think so,2021-05-27T17:22:29.373Z,i think so,3,10,1,"{'positive': 0.18879895, 'negative': 0.0764945, 'neutral': 0.7347066}",joy
BKLTsNPmgRDgwcHae,3,High,Mixed,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],832.0,319.0,2.608150470219436,8jqxWraEXu3Gg5TtW,im checking a few things first,2021-05-27T17:22:57.194Z,im checking a few things first,6,30,1,"{'positive': 0.05413854, 'negative': 0.018358758, 'neutral': 0.9275027}",neutral
BKLTsNPmgRDgwcHae,3,High,Mixed,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],832.0,319.0,2.608150470219436,8jqxWraEXu3Gg5TtW,k done,2021-05-27T17:23:53.969Z,k done,2,6,1,"{'positive': 0.2528307, 'negative': 0.070815235, 'neutral': 0.67635405}",neutral
Co6rarS36shw62JkG,3,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],583.0,233.0,2.5021459227467813,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
9aAfSrPtkoc57nipD,3,High,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],904.0,355.0,2.546478873239437,ZnQn8daAfjZkXKovi,thanks for q,2021-05-27T17:55:56.934Z,thanks for q,3,12,1,"{'positive': 0.7486628, 'negative': 0.013781944, 'neutral': 0.23755524}",neutral
9aAfSrPtkoc57nipD,3,High,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],904.0,355.0,2.546478873239437,BdfXkiWvzRCwRSfp6,ofc,2021-05-27T17:56:09.353Z,ofc,1,3,1,"{'positive': 0.27347076, 'negative': 0.1366207, 'neutral': 0.5899085}",neutral
9aAfSrPtkoc57nipD,3,High,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],904.0,355.0,2.546478873239437,ZnQn8daAfjZkXKovi,looks good to me,2021-05-27T17:56:29.098Z,looks good to me,4,16,1,"{'positive': 0.93368375, 'negative': 0.006477783, 'neutral': 0.059838478}",joy
9aAfSrPtkoc57nipD,3,High,High,Low,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],904.0,355.0,2.546478873239437,BdfXkiWvzRCwRSfp6,yeah okay looks good,2021-05-27T17:57:10.753Z,yeah okay looks good,4,20,1,"{'positive': 0.94966346, 'negative': 0.005250244, 'neutral': 0.045086253}",joy
PtEYuWbRAh9pesiQr,3,High,High,High,Mixed,High,2,Hard [Corresponds to 'Super Hard' in PNAS],867.0,172.0,5.040697674418604,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
quivrLHY76KBHEKWj,3,Mixed,Mixed,Mixed,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],892.0,382.0,2.335078534031413,N5nfhaXEMSHLJfrJP,are u satisfied,2021-05-27T17:24:45.729Z,are u satisfied?,3,15,1,"{'positive': 0.3180315, 'negative': 0.07258208, 'neutral': 0.6093864}",joy
quivrLHY76KBHEKWj,3,Mixed,Mixed,Mixed,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],892.0,382.0,2.335078534031413,iCEeLcXcM9EjaF4y2,i am what about you,2021-05-27T17:24:53.259Z,i am. what about you?,5,19,1,"{'positive': 0.06875141, 'negative': 0.07558901, 'neutral': 0.8556596}",surprise
quivrLHY76KBHEKWj,3,Mixed,Mixed,Mixed,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],892.0,382.0,2.335078534031413,N5nfhaXEMSHLJfrJP,yes thanks for the great work,2021-05-27T17:25:08.135Z,"yes, thanks for the great work",6,29,1,"{'positive': 0.9853264, 'negative': 0.0029885252, 'neutral': 0.01168501}",joy
quivrLHY76KBHEKWj,3,Mixed,Mixed,Mixed,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],892.0,382.0,2.335078534031413,iCEeLcXcM9EjaF4y2,great work too,2021-05-27T17:25:16.916Z,great work too!!,3,14,1,"{'positive': 0.95862424, 'negative': 0.0075767986, 'neutral': 0.033799}",joy
quivrLHY76KBHEKWj,3,Mixed,Mixed,Mixed,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],892.0,382.0,2.335078534031413,N5nfhaXEMSHLJfrJP,submitting,2021-05-27T17:25:17.999Z,submitting,1,10,1,"{'positive': 0.14864613, 'negative': 0.104794875, 'neutral': 0.746559}",neutral
6mPWpLhKiNonKffF5,3,High,Mixed,High,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],801.0,389.0,2.0591259640102826,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
nh65Nw2HkBzGjczs9,3,High,High,High,High,High,2,Hard [Corresponds to 'Super Hard' in PNAS],826.0,408.0,2.0245098039215685,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
dLKShdhEnmYEbFbGo,3,High,Low,Mixed,Mixed,Low,8,Hard [Corresponds to 'Super Hard' in PNAS],750.0,104.0,7.211538461538462,4uuEiZDMy5A6JKiiq,nice,2021-05-27T17:15:33.822Z,nice,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
dLKShdhEnmYEbFbGo,3,High,Low,Mixed,Mixed,Low,8,Hard [Corresponds to 'Super Hard' in PNAS],750.0,104.0,7.211538461538462,zQ4iF9KZf5gahuR8K,nice,2021-05-27T17:15:37.956Z,nice,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
dLKShdhEnmYEbFbGo,3,High,Low,Mixed,Mixed,Low,8,Hard [Corresponds to 'Super Hard' in PNAS],750.0,104.0,7.211538461538462,NB3LX2xengjgcxTN6,great work,2021-05-27T17:15:45.518Z,great work!,2,10,1,"{'positive': 0.92091215, 'negative': 0.01743377, 'neutral': 0.06165408}",joy
dLKShdhEnmYEbFbGo,3,High,Low,Mixed,Mixed,Low,8,Hard [Corresponds to 'Super Hard' in PNAS],750.0,104.0,7.211538461538462,wy9uGRRJvfiWaeEFD,looks good,2021-05-27T17:15:45.654Z,looks good,2,10,1,"{'positive': 0.8554173, 'negative': 0.014654778, 'neutral': 0.1299279}",joy
dLKShdhEnmYEbFbGo,3,High,Low,Mixed,Mixed,Low,8,Hard [Corresponds to 'Super Hard' in PNAS],750.0,104.0,7.211538461538462,zQ4iF9KZf5gahuR8K,strong work,2021-05-27T17:15:49.278Z,strong work,2,11,1,"{'positive': 0.9005028, 'negative': 0.020328026, 'neutral': 0.07916916}",neutral
kYPogZquFyHXN4tTC,3,High,Low,Mixed,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],850.0,457.0,1.859956236323851,GApx6H85bYgivqrSt,ah good move,2021-05-27T17:28:20.419Z,ah good move,3,12,1,"{'positive': 0.9197175, 'negative': 0.015997276, 'neutral': 0.06428521}",joy
kYPogZquFyHXN4tTC,3,High,Low,Mixed,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],850.0,457.0,1.859956236323851,WB3ymzDRxmRuGCNX6,we still have some time we can maximize the score,2021-05-27T17:29:44.581Z,we still have some time we can maximize the score,10,49,1,"{'positive': 0.6583715, 'negative': 0.0144308135, 'neutral': 0.32719767}",neutral
kYPogZquFyHXN4tTC,3,High,Low,Mixed,High,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],850.0,457.0,1.859956236323851,WB3ymzDRxmRuGCNX6,less than 2 mins,2021-05-27T17:32:05.086Z,less than 2 mins,4,16,1,"{'positive': 0.19405226, 'negative': 0.065306984, 'neutral': 0.7406407}",neutral
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,mcGu5DBxtGe255DRg,very hard to do,2021-05-27T17:46:35.355Z,very hard to do.,4,15,1,"{'positive': 0.03432009, 'negative': 0.665959, 'neutral': 0.29972088}",sadness
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,mcGu5DBxtGe255DRg,keep trying,2021-05-27T17:46:57.361Z,keep trying,2,11,1,"{'positive': 0.5664537, 'negative': 0.060058933, 'neutral': 0.37348735}",neutral
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,E5avWuyJ9tBnZd5cr,nice,2021-05-27T17:47:36.539Z,nice,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,dHQPKAPzuDJWZkqKN,i like,2021-05-27T17:47:44.048Z,i like,2,6,1,"{'positive': 0.6995006, 'negative': 0.0319461, 'neutral': 0.26855326}",joy
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,na5paLvckWi2a9fBZ,looks good to me,2021-05-27T17:47:50.081Z,looks good to me,4,16,1,"{'positive': 0.93368375, 'negative': 0.006477783, 'neutral': 0.059838478}",joy
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,mcGu5DBxtGe255DRg,it good,2021-05-27T17:48:01.586Z,it good,2,7,1,"{'positive': 0.7621648, 'negative': 0.028747244, 'neutral': 0.20908795}",joy
qNAaSfjxEXDsT7QvM,3,High,Mixed,Low,Low,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],855.0,319.0,2.6802507836990594,E5avWuyJ9tBnZd5cr,yup,2021-05-27T17:48:02.438Z,yup,1,3,1,"{'positive': 0.41598877, 'negative': 0.10292941, 'neutral': 0.4810818}",neutral
J4H6vNup9DeMsZbG9,3,High,Low,High,Low,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],728.0,386.0,1.8860103626943008,vb4Wy7CapqxiqtYHW,i think 728 is the best score,2021-05-27T18:18:37.275Z,i think 728 is the best score,7,29,1,"{'positive': 0.89383066, 'negative': 0.0067621768, 'neutral': 0.09940721}",joy
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,oh boy,2021-05-27T17:16:09.539Z,oh boy,2,6,1,"{'positive': 0.35802427, 'negative': 0.28782472, 'neutral': 0.35415098}",surprise
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nqa789mDCdNpaPDk2,ive got o and p,2021-05-27T17:16:13.332Z,i've got o and p,5,15,1,"{'positive': 0.09845413, 'negative': 0.022975279, 'neutral': 0.8785706}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,d e f,2021-05-27T17:16:16.861Z,d e f,3,5,1,"{'positive': 0.05659186, 'negative': 0.22791488, 'neutral': 0.71549326}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,Y6bcnEbNZHK2y9b8p,oh i thought we were keeping the same ill take mn,2021-05-27T17:17:11.432Z,oh i thought we were keeping the same. i'll take mn,11,49,1,"{'positive': 0.038228065, 'negative': 0.19023287, 'neutral': 0.7715391}",surprise
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,the entire state,2021-05-27T17:17:22.474Z,the entire state?,3,16,1,"{'positive': 0.054214887, 'negative': 0.29955822, 'neutral': 0.6462269}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nqa789mDCdNpaPDk2,kek,2021-05-27T17:17:29.546Z,kek,1,3,1,"{'positive': 0.21785748, 'negative': 0.11412879, 'neutral': 0.6680137}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nheh5jmagLMKKKLtG,no idea what is left i thought same  oh well,2021-05-27T17:17:30.718Z,no idea what is left. i thought same.  oh well.,10,44,1,"{'positive': 0.031471096, 'negative': 0.48853147, 'neutral': 0.47999746}",surprise
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,i can take q and r,2021-05-27T17:17:34.355Z,i can take q and r,6,18,1,"{'positive': 0.17567778, 'negative': 0.014487929, 'neutral': 0.8098343}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nqa789mDCdNpaPDk2,ill do i  j,2021-05-27T17:17:50.014Z,i'll do i & j,4,11,1,"{'positive': 0.06420315, 'negative': 0.07807779, 'neutral': 0.8577191}",sadness
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,ill move l,2021-05-27T17:18:20.903Z,i'll move l,3,10,1,"{'positive': 0.09657485, 'negative': 0.083946034, 'neutral': 0.81947905}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nheh5jmagLMKKKLtG,is g and h taken,2021-05-27T17:18:47.677Z,is g and h taken,5,16,1,"{'positive': 0.060609236, 'negative': 0.032529764, 'neutral': 0.90686095}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,Y6bcnEbNZHK2y9b8p,not sure ill take g,2021-05-27T17:18:56.154Z,"not sure, i'll take g",5,19,1,"{'positive': 0.019551931, 'negative': 0.5889465, 'neutral': 0.39150155}",sadness
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nheh5jmagLMKKKLtG,thanks confusing enough,2021-05-27T17:19:19.682Z,thanks. confusing enough.,3,23,1,"{'positive': 0.10825772, 'negative': 0.36616355, 'neutral': 0.5255787}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,there,2021-05-27T17:19:22.133Z,there,1,5,1,"{'positive': 0.3097031, 'negative': 0.093049556, 'neutral': 0.5972473}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,g is a bit low on the points side of things is that one stuck in place due to constraints,2021-05-27T17:19:53.188Z,g is a bit low on the points side of things. is that one stuck in place due to constraints?,20,89,1,"{'positive': 0.009507572, 'negative': 0.60623837, 'neutral': 0.38425404}",sadness
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,there are a ton of constraints on this one,2021-05-27T17:20:02.811Z,there are a ton of constraints on this one,9,42,1,"{'positive': 0.035573304, 'negative': 0.45479688, 'neutral': 0.50962985}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,Y6bcnEbNZHK2y9b8p,g has to be neighbors with i,2021-05-27T17:20:12.841Z,g has to be neighbors with i,7,28,1,"{'positive': 0.06842129, 'negative': 0.13508312, 'neutral': 0.7964956}",sadness
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nqa789mDCdNpaPDk2,g and j need to be next to each other,2021-05-27T17:20:17.197Z,g and j need to be next to each other,10,37,1,"{'positive': 0.12733229, 'negative': 0.07082331, 'neutral': 0.80184436}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,Y6bcnEbNZHK2y9b8p,there thats better,2021-05-27T17:20:31.918Z,"there, that's better",3,18,1,"{'positive': 0.85128546, 'negative': 0.017355634, 'neutral': 0.13135885}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,guys my chickens are making dumb egg songs again,2021-05-27T17:20:55.767Z,guys my chickens are making dumb egg songs again,9,48,1,"{'positive': 0.009102882, 'negative': 0.8990852, 'neutral': 0.091811925}",sadness
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nheh5jmagLMKKKLtG,can c go to 106 still neighbors with e and more pts,2021-05-27T17:20:56.119Z,"can c go to 106, still neighbors with e and more pts?",12,51,1,"{'positive': 0.14115442, 'negative': 0.012581845, 'neutral': 0.84626377}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,bahgawk,2021-05-27T17:20:59.699Z,bahgawk,1,7,1,"{'positive': 0.09160996, 'negative': 0.3390532, 'neutral': 0.56933683}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,s3vPoLc7EXrYGghsh,bahgawk,2021-05-27T17:21:02.097Z,bahgawk,1,7,1,"{'positive': 0.09160996, 'negative': 0.3390532, 'neutral': 0.56933683}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,yep,2021-05-27T17:21:23.623Z,yep,1,3,1,"{'positive': 0.40469405, 'negative': 0.08835398, 'neutral': 0.5069519}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,you are right yellow,2021-05-27T17:21:27.385Z,you are right yellow,4,20,1,"{'positive': 0.47188464, 'negative': 0.042866264, 'neutral': 0.48524904}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,bpLPfSysXg4z2hWaB,more points,2021-05-27T17:21:29.434Z,more points,2,11,1,"{'positive': 0.49002713, 'negative': 0.026687372, 'neutral': 0.48328552}",neutral
hmoBuZDfbRJm4ZSHn,3,High,High,High,High,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],926.0,357.0,2.5938375350140057,nheh5jmagLMKKKLtG,thx,2021-05-27T17:21:35.230Z,thx,1,3,1,"{'positive': 0.668307, 'negative': 0.0609831, 'neutral': 0.27070993}",neutral
CWcuXcsBcQgogF5JF,3,High,Mixed,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],944.0,153.0,6.169934640522876,e3hZqy5HAQeJCp2y6,pay attention to the payout chart,2021-05-27T17:09:23.649Z,pay attention to the payout chart,6,33,1,"{'positive': 0.09856148, 'negative': 0.078854844, 'neutral': 0.8225837}",neutral
CWcuXcsBcQgogF5JF,3,High,Mixed,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],944.0,153.0,6.169934640522876,e3hZqy5HAQeJCp2y6,it will help us get more points,2021-05-27T17:09:42.516Z,it will help us get more points,7,31,1,"{'positive': 0.59450763, 'negative': 0.010933125, 'neutral': 0.39455923}",joy
CWcuXcsBcQgogF5JF,3,High,Mixed,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],944.0,153.0,6.169934640522876,MAZSkLdQiK4G2JmQL,that one was pretty good,2021-05-27T17:10:46.916Z,that one was pretty good,5,24,1,"{'positive': 0.9627633, 'negative': 0.0034552517, 'neutral': 0.033781376}",joy
J9p4be7t9Kw3jhBj4,3,High,High,Low,Mixed,Low,7,Hard [Corresponds to 'Super Hard' in PNAS],773.0,122.0,6.336065573770492,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
K8uRxssoWEFgcXb5j,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],750.0,111.0,6.756756756756757,aunFf8ThFevDMzLCB,done,2021-05-27T17:17:07.630Z,done?,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
K8uRxssoWEFgcXb5j,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],750.0,111.0,6.756756756756757,aunFf8ThFevDMzLCB,score went doen,2021-05-27T17:17:27.601Z,score went doen,3,15,1,"{'positive': 0.12614962, 'negative': 0.0987383, 'neutral': 0.77511203}",neutral
K8uRxssoWEFgcXb5j,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],750.0,111.0,6.756756756756757,aunFf8ThFevDMzLCB,down,2021-05-27T17:17:29.224Z,down,1,4,1,"{'positive': 0.22889534, 'negative': 0.22874634, 'neutral': 0.54235834}",neutral
K8uRxssoWEFgcXb5j,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],750.0,111.0,6.756756756756757,z9SqahRDYma3na4BH,when theres no red then were donethen hit satisfied dont hit anything else,2021-05-27T17:17:31.036Z,"when there's no red, then we're done..then hit satisfied, don't hit anything else",13,74,1,"{'positive': 0.066068046, 'negative': 0.2657657, 'neutral': 0.6681662}",joy
K8uRxssoWEFgcXb5j,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],750.0,111.0,6.756756756756757,HtN7hTGC3KtKZjzd6,done,2021-05-27T17:18:03.258Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
yGH3XG5AMfQgwGKLz,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],892.0,386.0,2.3108808290155443,uRQDsjtJ36wEvAmK7,ack,2021-05-27T17:21:27.521Z,ack,1,3,1,"{'positive': 0.15273218, 'negative': 0.257274, 'neutral': 0.5899938}",sadness
yGH3XG5AMfQgwGKLz,3,High,Mixed,Low,High,High,7,Hard [Corresponds to 'Super Hard' in PNAS],892.0,386.0,2.3108808290155443,56AKnsepsbxw4eWTN,nice score,2021-05-27T17:23:26.760Z,nice score,2,10,1,"{'positive': 0.87666714, 'negative': 0.019803401, 'neutral': 0.10352945}",neutral
